name,hash_name,wear,url,price_usd,quantity,scraped_at
AK-47 | Elite Build (Factory New),AK-47 | Elite Build (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Elite%20Build%20%28Factory%20New%29,15.19,371,2026-07-07T14:32:19.132378
AK-47 | Elite Build (Field-Tested),AK-47 | Elite Build (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Elite%20Build%20%28Field-Tested%29,2.37,2241,2026-07-07T14:32:19.132469
AK-47 | Elite Build (Minimal Wear),AK-47 | Elite Build (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Elite%20Build%20%28Minimal%20Wear%29,3.93,1190,2026-07-07T14:32:19.132559
AK-47 | Elite Build (Well-Worn),AK-47 | Elite Build (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Elite%20Build%20%28Well-Worn%29,2.11,3049,2026-07-07T14:32:19.132650
AK-47 | Emerald Pinstripe (Battle-Scarred),AK-47 | Emerald Pinstripe (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Emerald%20Pinstripe%20%28Battle-Scarred%29,3.15,423,2026-07-07T14:32:19.132740
AK-47 | Emerald Pinstripe (Factory New),AK-47 | Emerald Pinstripe (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Emerald%20Pinstripe%20%28Factory%20New%29,39.37,114,2026-07-07T14:32:19.132827
AK-47 | Emerald Pinstripe (Field-Tested),AK-47 | Emerald Pinstripe (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Emerald%20Pinstripe%20%28Field-Tested%29,3.39,779,2026-07-07T14:32:21.033642
AK-47 | Emerald Pinstripe (Minimal Wear),AK-47 | Emerald Pinstripe (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Emerald%20Pinstripe%20%28Minimal%20Wear%29,5.47,564,2026-07-07T14:32:21.033769
AK-47 | Emerald Pinstripe (Well-Worn),AK-47 | Emerald Pinstripe (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Emerald%20Pinstripe%20%28Well-Worn%29,3.22,491,2026-07-07T14:32:21.033877
AK-47 | Fire Serpent (Battle-Scarred),AK-47 | Fire Serpent (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Battle-Scarred%29,830.99,2,2026-07-07T14:32:21.033981
AK-47 | Fire Serpent (Field-Tested),AK-47 | Fire Serpent (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Field-Tested%29,1205.67,11,2026-07-07T14:32:21.034085
AK-47 | Fire Serpent (Well-Worn),AK-47 | Fire Serpent (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fire%20Serpent%20%28Well-Worn%29,1620.92,1,2026-07-07T14:32:21.034187
AK-47 | First Class (Battle-Scarred),AK-47 | First Class (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20%28Battle-Scarred%29,115.77,5,2026-07-07T14:32:21.034292
AK-47 | First Class (Factory New),AK-47 | First Class (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20%28Factory%20New%29,296.88,7,2026-07-07T14:32:21.034393
AK-47 | First Class (Field-Tested),AK-47 | First Class (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20%28Field-Tested%29,140.0,19,2026-07-07T14:32:21.034495
AK-47 | First Class (Minimal Wear),AK-47 | First Class (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20%28Minimal%20Wear%29,172.36,7,2026-07-07T14:32:21.034598
AK-47 | First Class (Well-Worn),AK-47 | First Class (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20First%20Class%20%28Well-Worn%29,118.17,4,2026-07-07T14:32:23.011898
AK-47 | Frontside Misty (Battle-Scarred),AK-47 | Frontside Misty (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Battle-Scarred%29,20.19,100,2026-07-07T14:32:23.011978
AK-47 | Frontside Misty (Factory New),AK-47 | Frontside Misty (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Factory%20New%29,180.09,46,2026-07-07T14:32:23.012047
AK-47 | Frontside Misty (Field-Tested),AK-47 | Frontside Misty (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Field-Tested%29,21.9,467,2026-07-07T14:32:23.012115
AK-47 | Frontside Misty (Minimal Wear),AK-47 | Frontside Misty (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Minimal%20Wear%29,40.34,207,2026-07-07T14:32:23.012182
AK-47 | Frontside Misty (Well-Worn),AK-47 | Frontside Misty (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Frontside%20Misty%20%28Well-Worn%29,23.0,99,2026-07-07T14:32:23.012249
AK-47 | Fuel Injector (Battle-Scarred),AK-47 | Fuel Injector (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fuel%20Injector%20%28Battle-Scarred%29,146.88,19,2026-07-07T14:32:23.012315
AK-47 | Fuel Injector (Factory New),AK-47 | Fuel Injector (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fuel%20Injector%20%28Factory%20New%29,812.2,15,2026-07-07T14:32:23.012381
AK-47 | Fuel Injector (Field-Tested),AK-47 | Fuel Injector (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fuel%20Injector%20%28Field-Tested%29,227.55,49,2026-07-07T14:32:23.012447
AK-47 | Fuel Injector (Minimal Wear),AK-47 | Fuel Injector (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fuel%20Injector%20%28Minimal%20Wear%29,301.5,41,2026-07-07T14:32:23.012513
AK-47 | Fuel Injector (Well-Worn),AK-47 | Fuel Injector (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Fuel%20Injector%20%28Well-Worn%29,168.51,32,2026-07-07T14:32:24.894839
AK-47 | Green Laminate (Factory New),AK-47 | Green Laminate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Green%20Laminate%20%28Factory%20New%29,88.96,49,2026-07-07T14:32:24.894984
AK-47 | Green Laminate (Field-Tested),AK-47 | Green Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Green%20Laminate%20%28Field-Tested%29,33.44,38,2026-07-07T14:32:24.895104
AK-47 | Green Laminate (Minimal Wear),AK-47 | Green Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Green%20Laminate%20%28Minimal%20Wear%29,31.97,46,2026-07-07T14:32:24.895210
AK-47 | Green Laminate (Well-Worn),AK-47 | Green Laminate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Green%20Laminate%20%28Well-Worn%29,64.32,7,2026-07-07T14:32:24.895315
AK-47 | Head Shot (Battle-Scarred),AK-47 | Head Shot (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Head%20Shot%20%28Battle-Scarred%29,34.5,124,2026-07-07T14:32:24.895416
AK-47 | Head Shot (Factory New),AK-47 | Head Shot (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Head%20Shot%20%28Factory%20New%29,157.58,44,2026-07-07T14:32:24.895512
AK-47 | Head Shot (Field-Tested),AK-47 | Head Shot (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Head%20Shot%20%28Field-Tested%29,48.58,260,2026-07-07T14:32:24.895712
AK-47 | Head Shot (Minimal Wear),AK-47 | Head Shot (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Head%20Shot%20%28Minimal%20Wear%29,74.58,182,2026-07-07T14:32:24.895921
AK-47 | Head Shot (Well-Worn),AK-47 | Head Shot (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Head%20Shot%20%28Well-Worn%29,41.99,179,2026-07-07T14:32:24.896016
AK-47 | Hydroponic (Battle-Scarred),AK-47 | Hydroponic (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Hydroponic%20%28Battle-Scarred%29,1313.13,1,2026-07-07T14:32:26.820590
AK-47 | Ice Coaled (Battle-Scarred),AK-47 | Ice Coaled (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Ice%20Coaled%20%28Battle-Scarred%29,4.86,445,2026-07-07T14:32:26.820640
AK-47 | Ice Coaled (Factory New),AK-47 | Ice Coaled (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Ice%20Coaled%20%28Factory%20New%29,23.15,546,2026-07-07T14:32:26.820681
AK-47 | Ice Coaled (Field-Tested),AK-47 | Ice Coaled (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Ice%20Coaled%20%28Field-Tested%29,5.77,2206,2026-07-07T14:32:26.820722
AK-47 | Ice Coaled (Minimal Wear),AK-47 | Ice Coaled (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Ice%20Coaled%20%28Minimal%20Wear%29,10.93,948,2026-07-07T14:32:26.820762
AK-47 | Ice Coaled (Well-Worn),AK-47 | Ice Coaled (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Ice%20Coaled%20%28Well-Worn%29,6.0,247,2026-07-07T14:32:26.820802
AK-47 | Inheritance (Battle-Scarred),AK-47 | Inheritance (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Inheritance%20%28Battle-Scarred%29,49.83,186,2026-07-07T14:32:26.820840
AK-47 | Inheritance (Factory New),AK-47 | Inheritance (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Inheritance%20%28Factory%20New%29,185.51,119,2026-07-07T14:32:26.820882
AK-47 | Inheritance (Field-Tested),AK-47 | Inheritance (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Inheritance%20%28Field-Tested%29,58.23,729,2026-07-07T14:32:26.820922
AK-47 | Inheritance (Minimal Wear),AK-47 | Inheritance (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Inheritance%20%28Minimal%20Wear%29,91.32,312,2026-07-07T14:32:26.820960
AK-47 | Inheritance (Well-Worn),AK-47 | Inheritance (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Inheritance%20%28Well-Worn%29,60.95,49,2026-07-07T14:32:28.793831
AK-47 | Jaguar (Battle-Scarred),AK-47 | Jaguar (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Battle-Scarred%29,105.0,9,2026-07-07T14:32:28.793952
AK-47 | Jaguar (Factory New),AK-47 | Jaguar (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Factory%20New%29,1050.5,4,2026-07-07T14:32:28.794066
AK-47 | Jaguar (Field-Tested),AK-47 | Jaguar (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Field-Tested%29,106.3,34,2026-07-07T14:32:28.794167
AK-47 | Jaguar (Minimal Wear),AK-47 | Jaguar (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Minimal%20Wear%29,224.99,35,2026-07-07T14:32:28.794275
AK-47 | Jaguar (Well-Worn),AK-47 | Jaguar (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jaguar%20%28Well-Worn%29,107.54,17,2026-07-07T14:32:28.794370
AK-47 | Jet Set (Battle-Scarred),AK-47 | Jet Set (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Battle-Scarred%29,567.8,2,2026-07-07T14:32:28.794466
AK-47 | Jet Set (Factory New),AK-47 | Jet Set (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Factory%20New%29,1901.61,1,2026-07-07T14:32:28.794561
AK-47 | Jet Set (Field-Tested),AK-47 | Jet Set (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Field-Tested%29,485.0,5,2026-07-07T14:32:28.794656
AK-47 | Jet Set (Minimal Wear),AK-47 | Jet Set (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Minimal%20Wear%29,672.49,5,2026-07-07T14:32:28.794760
AK-47 | Jet Set (Well-Worn),AK-47 | Jet Set (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jet%20Set%20%28Well-Worn%29,414.0,4,2026-07-07T14:32:31.049621
AK-47 | Jungle Spray (Battle-Scarred),AK-47 | Jungle Spray (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Battle-Scarred%29,12.99,18,2026-07-07T14:32:31.049666
AK-47 | Jungle Spray (Factory New),AK-47 | Jungle Spray (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Factory%20New%29,241.74,5,2026-07-07T14:32:31.049705
AK-47 | Jungle Spray (Field-Tested),AK-47 | Jungle Spray (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Field-Tested%29,21.0,119,2026-07-07T14:32:31.049759
AK-47 | Jungle Spray (Minimal Wear),AK-47 | Jungle Spray (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Minimal%20Wear%29,69.53,44,2026-07-07T14:32:31.049821
AK-47 | Jungle Spray (Well-Worn),AK-47 | Jungle Spray (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Jungle%20Spray%20%28Well-Worn%29,18.03,16,2026-07-07T14:32:31.049886
AK-47 | Leet Museo (Battle-Scarred),AK-47 | Leet Museo (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Battle-Scarred%29,111.41,28,2026-07-07T14:32:31.049946
AK-47 | Leet Museo (Factory New),AK-47 | Leet Museo (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Factory%20New%29,990.0,17,2026-07-07T14:32:31.050005
AK-47 | Leet Museo (Field-Tested),AK-47 | Leet Museo (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Field-Tested%29,307.16,45,2026-07-07T14:32:31.050063
AK-47 | Leet Museo (Minimal Wear),AK-47 | Leet Museo (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Minimal%20Wear%29,485.0,30,2026-07-07T14:32:31.050123
AK-47 | Leet Museo (Well-Worn),AK-47 | Leet Museo (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Leet%20Museo%20%28Well-Worn%29,169.14,15,2026-07-07T14:32:32.914411
AK-47 | Legion of Anubis (Battle-Scarred),AK-47 | Legion of Anubis (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Battle-Scarred%29,43.95,96,2026-07-07T14:32:32.914536
AK-47 | Legion of Anubis (Factory New),AK-47 | Legion of Anubis (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Factory%20New%29,77.83,259,2026-07-07T14:32:32.914647
AK-47 | Legion of Anubis (Field-Tested),AK-47 | Legion of Anubis (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Field-Tested%29,47.9,422,2026-07-07T14:32:32.914721
AK-47 | Legion of Anubis (Minimal Wear),AK-47 | Legion of Anubis (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Minimal%20Wear%29,51.38,277,2026-07-07T14:32:32.914772
AK-47 | Legion of Anubis (Well-Worn),AK-47 | Legion of Anubis (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Legion%20of%20Anubis%20%28Well-Worn%29,47.05,43,2026-07-07T14:32:32.915001
AK-47 | Midnight Laminate (Battle-Scarred),AK-47 | Midnight Laminate (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Battle-Scarred%29,3.01,329,2026-07-07T14:32:32.915127
AK-47 | Midnight Laminate (Factory New),AK-47 | Midnight Laminate (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Factory%20New%29,28.06,430,2026-07-07T14:32:32.915232
AK-47 | Midnight Laminate (Field-Tested),AK-47 | Midnight Laminate (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Field-Tested%29,4.28,1075,2026-07-07T14:32:32.915334
AK-47 | Midnight Laminate (Minimal Wear),AK-47 | Midnight Laminate (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Minimal%20Wear%29,12.26,772,2026-07-07T14:32:32.915439
AK-47 | Midnight Laminate (Well-Worn),AK-47 | Midnight Laminate (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Midnight%20Laminate%20%28Well-Worn%29,4.22,245,2026-07-07T14:32:34.779020
AK-47 | Neon Revolution (Battle-Scarred),AK-47 | Neon Revolution (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Battle-Scarred%29,157.58,21,2026-07-07T14:32:34.779150
AK-47 | Neon Revolution (Factory New),AK-47 | Neon Revolution (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Factory%20New%29,420.9,22,2026-07-07T14:32:34.779256
AK-47 | Neon Revolution (Field-Tested),AK-47 | Neon Revolution (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Field-Tested%29,159.66,99,2026-07-07T14:32:34.779359
AK-47 | Neon Revolution (Minimal Wear),AK-47 | Neon Revolution (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Minimal%20Wear%29,164.42,64,2026-07-07T14:32:34.779462
AK-47 | Neon Revolution (Well-Worn),AK-47 | Neon Revolution (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Revolution%20%28Well-Worn%29,155.02,15,2026-07-07T14:32:34.779577
AK-47 | Neon Rider (Battle-Scarred),AK-47 | Neon Rider (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Battle-Scarred%29,60.75,29,2026-07-07T14:32:34.779679
AK-47 | Neon Rider (Factory New),AK-47 | Neon Rider (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Factory%20New%29,292.3,36,2026-07-07T14:32:34.779777
AK-47 | Neon Rider (Field-Tested),AK-47 | Neon Rider (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Field-Tested%29,61.2,182,2026-07-07T14:32:34.779878
AK-47 | Neon Rider (Minimal Wear),AK-47 | Neon Rider (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Minimal%20Wear%29,109.48,93,2026-07-07T14:32:34.779966
AK-47 | Neon Rider (Well-Worn),AK-47 | Neon Rider (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Neon%20Rider%20%28Well-Worn%29,68.17,20,2026-07-07T14:32:36.656210
AK-47 | Nightwish (Battle-Scarred),AK-47 | Nightwish (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Battle-Scarred%29,91.37,110,2026-07-07T14:32:36.656340
AK-47 | Nightwish (Factory New),AK-47 | Nightwish (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Factory%20New%29,171.28,52,2026-07-07T14:32:36.656455
AK-47 | Nightwish (Field-Tested),AK-47 | Nightwish (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Field-Tested%29,90.0,371,2026-07-07T14:32:36.656559
AK-47 | Nightwish (Minimal Wear),AK-47 | Nightwish (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Minimal%20Wear%29,94.8,189,2026-07-07T14:32:36.656669
AK-47 | Nightwish (Well-Worn),AK-47 | Nightwish (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nightwish%20%28Well-Worn%29,89.74,189,2026-07-07T14:32:36.656773
AK-47 | Nouveau Rouge (Battle-Scarred),AK-47 | Nouveau Rouge (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Battle-Scarred%29,8.87,291,2026-07-07T14:32:36.656951
AK-47 | Nouveau Rouge (Factory New),AK-47 | Nouveau Rouge (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Factory%20New%29,127.89,52,2026-07-07T14:32:36.657081
AK-47 | Nouveau Rouge (Field-Tested),AK-47 | Nouveau Rouge (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Field-Tested%29,13.49,430,2026-07-07T14:32:36.657176
AK-47 | Nouveau Rouge (Minimal Wear),AK-47 | Nouveau Rouge (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Minimal%20Wear%29,38.88,284,2026-07-07T14:32:36.657267
AK-47 | Nouveau Rouge (Well-Worn),AK-47 | Nouveau Rouge (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Nouveau%20Rouge%20%28Well-Worn%29,9.35,247,2026-07-07T14:32:38.555952
AK-47 | Olive Polycam (Battle-Scarred),AK-47 | Olive Polycam (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Battle-Scarred%29,0.15,1777,2026-07-07T14:32:38.556058
AK-47 | Olive Polycam (Factory New),AK-47 | Olive Polycam (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Factory%20New%29,0.98,8714,2026-07-07T14:32:38.556148
AK-47 | Olive Polycam (Field-Tested),AK-47 | Olive Polycam (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Field-Tested%29,0.14,23577,2026-07-07T14:32:38.556237
AK-47 | Olive Polycam (Minimal Wear),AK-47 | Olive Polycam (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Minimal%20Wear%29,0.23,20705,2026-07-07T14:32:38.556321
AK-47 | Olive Polycam (Well-Worn),AK-47 | Olive Polycam (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Olive%20Polycam%20%28Well-Worn%29,0.16,2091,2026-07-07T14:32:38.556414
AK-47 | Orbit Mk01 (Battle-Scarred),AK-47 | Orbit Mk01 (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Battle-Scarred%29,35.94,18,2026-07-07T14:32:38.556517
AK-47 | Orbit Mk01 (Factory New),AK-47 | Orbit Mk01 (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Factory%20New%29,182.59,81,2026-07-07T14:32:38.556602
AK-47 | Orbit Mk01 (Field-Tested),AK-47 | Orbit Mk01 (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Field-Tested%29,35.93,119,2026-07-07T14:32:38.556687
AK-47 | Orbit Mk01 (Minimal Wear),AK-47 | Orbit Mk01 (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Minimal%20Wear%29,48.43,128,2026-07-07T14:32:38.556773
AK-47 | Orbit Mk01 (Well-Worn),AK-47 | Orbit Mk01 (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Orbit%20Mk01%20%28Well-Worn%29,36.66,28,2026-07-07T14:32:40.538476
AK-47 | Panthera onca (Battle-Scarred),AK-47 | Panthera onca (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Battle-Scarred%29,239.48,3,2026-07-07T14:32:40.538604
AK-47 | Panthera onca (Factory New),AK-47 | Panthera onca (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Factory%20New%29,856.41,5,2026-07-07T14:32:40.538712
AK-47 | Panthera onca (Field-Tested),AK-47 | Panthera onca (Field-Tested),Field-Tested,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Field-Tested%29,262.62,3,2026-07-07T14:32:40.538816
AK-47 | Panthera onca (Minimal Wear),AK-47 | Panthera onca (Minimal Wear),Minimal Wear,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Minimal%20Wear%29,443.02,6,2026-07-07T14:32:40.538919
AK-47 | Panthera onca (Well-Worn),AK-47 | Panthera onca (Well-Worn),Well-Worn,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Panthera%20onca%20%28Well-Worn%29,230.0,8,2026-07-07T14:32:40.539024
AK-47 | Phantom Disruptor (Battle-Scarred),AK-47 | Phantom Disruptor (Battle-Scarred),Battle-Scarred,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Battle-Scarred%29,6.76,198,2026-07-07T14:32:40.539126
AK-47 | Phantom Disruptor (Factory New),AK-47 | Phantom Disruptor (Factory New),Factory New,https://steamcommunity.com/market/listings/730/AK-47%20%7C%20Phantom%20Disruptor%20%28Factory%20New%29,40.54,184,2026-07-07T14:32:40.539228
